ADXL345_X,ADXL345_Y,ADXL345_Z,ITG3200_X,ITG3200_Y,ITG3200_Z,MMA8451Q_X,MMA8451Q_Y,MMA8451Q_Z,ADXL345_Mag,ITG3200_Mag,MMA8451Q_Mag,label
8,-210,-35,-95,-331,-387,29,-811,-20,213.04694318389082,518.0299219157133,811.7647442455234,0
10,-210,-32,-119,-342,-384,49,-818,6,212.6593520163174,527.807730144226,819.4882549493922,0
13,-216,-29,-128,-351,-380,53,-828,10,218.32544515012444,532.9024300939151,829.7547830534031,0
7,-220,-23,-127,-357,-370,42,-855,46,221.3097376980959,529.6017371572718,857.2660030585606,0
5,-225,-14,-120,-371,-364,29,-866,60,225.49057629976468,533.4200971092109,868.5603030302502,0
9,-231,-9,-108,-392,-349,39,-878,65,231.3503836175769,535.8441937727795,881.2661346040707,0
9,-233,-11,-95,-416,-327,44,-898,76,233.43307392055652,537.5965029648165,902.2837691103614,0
10,-231,-14,-75,-433,-306,48,-895,71,231.639806596362,535.4904294196116,899.0939884127799,0
14,-232,-13,-42,-451,-286,40,-895,74,232.78530881479614,535.6874088496014,898.9443809268736,0
9,-229,-15,-10,-470,-262,36,-885,74,229.66715045909373,538.1858415083028,888.8177540981053,0
8,-225,-18,17,-491,-236,32,-872,65,225.8605764625602,545.0376133809482,875.0045714166298,0
6,-220,-17,34,-509,-208,31,-851,61,220.73740054644117,550.90924842482,853.746449480172,0
10,-219,-14,43,-523,-177,45,-848,71,219.6747595878962,553.8113397177779,852.1560889883965,0
8,-220,-5,49,-542,-157,40,-853,87,220.20217982572288,566.4044491350681,858.3577342809931,0
10,-218,-3,52,-561,-140,35,-843,108,218.2498568155315,580.538543078752,850.6103690879861,0
7,-215,3,54,-575,-112,38,-847,125,215.13484143671383,588.2898945247997,857.0169193195663,0
13,-217,5,72,-583,-78,40,-840,149,217.44654515535535,592.5850149978482,854.0497643580262,0
10,-221,16,98,-588,-47,43,-845,169,221.80396750283796,597.9607010498265,862.8064672914778,0
12,-224,20,133,-593,-19,45,-861,191,225.21101216414795,608.0287822134738,883.0781392379726,0
13,-230,27,172,-600,24,47,-888,224,231.9439587486598,624.627889226858,917.0218099914528,0
9,-237,28,219,-610,74,44,-913,241,238.81792227552774,652.3319707020345,945.2967787948926,0
8,-247,32,271,-624,128,34,-939,252,249.19269652218944,692.2434542846902,972.8211551976036,0
4,-253,35,322,-645,187,28,-968,256,255.44079548889601,744.7670776826806,1001.6706045402351,0
1,-254,33,370,-673,243,24,-996,249,256.13668226163935,805.5296394298598,1026.933785596715,0
4,-261,30,405,-705,294,32,-1015,235,262.7489295886855,864.5727268425717,1042.3406353011476,0
7,-266,26,434,-742,331,30,-1030,228,267.35930879623396,921.1302839446763,1055.3596543359047,0
9,-267,27,458,-777,354,36,-1039,222,268.51256953818756,968.9215654530557,1063.0620866158288,0
12,-262,28,480,-806,359,37,-1027,218,263.7650469641495,1004.4486049569684,1050.5341498494945,0
9,-258,27,500,-829,375,30,-1012,217,259.5650207558792,1038.2032556296479,1035.4385544299575,0
9,-253,20,511,-842,397,31,-977,205,253.9488137400921,1061.9293761828044,998.7567271362932,0
12,-254,13,509,-842,402,42,-977,168,254.61539623518448,1062.8494719385244,992.2283003422145,0
12,-247,-3,481,-817,384,47,-960,120,247.3095226634025,1022.8910010357897,968.6118933814513,0
19,-239,-16,423,-774,369,68,-941,70,240.28732800545268,956.1202853197917,946.0470389996472,0
23,-233,-21,335,-719,346,89,-926,41,235.0723292946237,865.3912410002773,931.1702314829442,0
25,-232,-32,221,-658,304,106,-924,23,235.5270685080592,757.7737129249074,930.3445598271643,0
26,-236,-28,90,-602,252,104,-940,33,239.07321054438535,658.7928354194511,946.3112595758332,0
36,-248,-12,-37,-553,209,112,-961,70,250.88642848906753,592.3335209153707,970.0335045760017,0
35,-258,-3,-141,-503,174,120,-1005,120,260.38049082064504,550.6051216616133,1019.2276487615512,0
34,-266,14,-215,-447,133,145,-1037,180,268.529328007203,513.5396771428669,1062.4471751574288,0
46,-276,31,-255,-386,93,162,-1076,235,281.5190934910099,471.8792218354184,1113.2138159401366,0
57,-280,45,-265,-320,47,204,-1084,297,289.2645847662655,418.13155824453145,1142.313879807122,0
66,-282,51,-246,-249,1,255,-1092,323,294.07652065406376,350.02571334117727,1166.969579723482,0
79,-281,63,-218,-180,-49,295,-1091,349,298.6151369237668,286.9233347080715,1182.8385350503254,0
83,-281,68,-192,-127,-105,318,-1098,365,300.78896256345575,253.0177859360879,1199.9804165068695,0
97,-285,61,-170,-85,-190,363,-1102,362,307.1725899229943,268.74709300753375,1215.4081618945959,0
92,-283,54,-153,-58,-259,361,-1094,336,302.4384234848476,306.3560020629594,1200.0220831301397,0
97,-285,43,-146,-33,-306,370,-1109,278,304.11017740286167,340.64791207344865,1201.6925563554098,0
100,-290,25,-168,-1,-357,372,-1144,206,307.77426793024785,394.55544604022384,1220.4736785363295,0
95,-301,3,-227,39,-410,366,-1185,126,315.6501227625296,470.26588224109986,1246.6182254403311,0
97,-315,-21,-310,81,-453,359,-1247,58,330.26504507743476,554.8603427890662,1298.943416781501,0
94,-343,-33,-394,125,-498,342,-1329,-7,357.17502712255794,647.1978059295319,1372.3170187678938,0
80,-362,-43,-462,186,-548,305,-1418,-43,373.21977439573055,740.5025320685946,1451.0678826298927,0
74,-387,-42,-504,279,-605,269,-1499,-49,396.24361193588976,835.3933205382959,1523.7332443705493,0
65,-407,-36,-518,404,-676,253,-1564,-15,413.726963104896,942.6112666417689,1584.4020954290613,0
63,-418,-28,-504,525,-762,231,-1615,9,423.64725893129537,1053.7006216188734,1631.46161462659,0
51,-414,-25,-484,612,-861,208,-1613,28,417.8779726188017,1161.9470728049535,1626.5967539620876,0
46,-406,-26,-465,667,-962,170,-1590,20,409.4239856188203,1259.5864400667388,1599.1872935963443,0
40,-396,-24,-446,705,-1042,161,-1535,26,398.7380092241019,1334.8052292375844,1543.6392065505463,0
45,-381,-23,-416,743,-1099,179,-1480,38,384.3370916266084,1390.2898978270682,1491.2695933331438,0
51,-371,-28,-363,798,-1140,201,-1427,47,375.53428605122065,1438.1143904432638,1441.8526276981293,0
52,-358,-21,-296,866,-1173,200,-1377,50,362.36583724186806,1487.7839224833692,1392.3465804173902,0
45,-340,-22,-240,920,-1178,184,-1330,44,343.6698997584746,1513.830902049499,1343.388253633327,0
39,-327,-19,-201,914,-1166,161,-1276,46,329.8651239521996,1495.1096949722453,1286.9393925123281,0
24,-317,-18,-165,831,-1144,114,-1227,35,318.4163940503064,1423.5596229171435,1232.7814080363153,0
10,-310,-27,-118,695,-1100,67,-1185,9,311.3342255518978,1306.502583235104,1186.9267037184732,0
5,-299,-44,-61,548,-1036,31,-1142,-64,302.26147620892743,1173.5932003893001,1144.2119558892923,0
11,-283,-66,-12,415,-963,53,-1092,-158,290.80233836748977,1048.683937132633,1104.6433813679419,0
15,-261,-96,27,309,-907,76,-1005,-281,278.4995511666042,958.5713327655902,1046.3087498439454,0
14,-241,-126,53,226,-867,50,-911,-410,272.31048455760936,897.5377429389808,1000.2604660787109,0
2,-214,-163,59,165,-824,20,-818,-536,269.01486947750675,842.4262579003577,978.1717640578264,0
-3,-194,-178,31,110,-776,2,-727,-598,263.3040068058213,784.3704481939641,941.348500822092,0
-3,-173,-179,-27,40,-737,-17,-655,-608,248.95581937363906,738.578364156438,893.855693051177,0
-11,-163,-173,-113,-36,-705,-42,-631,-556,237.94747319524114,714.9055881723125,842.0575989800222,0
-16,-163,-147,-221,-103,-673,-56,-635,-455,220.0772591614136,715.8065381092855,783.1896322092115,0
-18,-167,-117,-323,-160,-640,-78,-654,-346,204.6997801659787,734.5263780151125,743.9865590183737,0
-21,-193,-98,-407,-211,-598,-84,-738,-272,217.47183725714922,753.5077969072383,791.0018963314816,0
-23,-228,-85,-492,-244,-549,-97,-863,-204,244.4135839105511,776.5313902219278,892.0728669789256,0
-24,-269,-67,-558,-256,-494,-93,-1015,-158,278.25527847643787,787.9949238415181,1031.42522753712,0
-24,-314,-58,-577,-255,-434,-103,-1172,-108,320.21242949017454,765.7088219421271,1181.4639224284422,0
-21,-350,-50,-548,-255,-375,-93,-1323,-70,354.17650966714325,711.30443552673,1328.110688158182,0
-16,-387,-39,-462,-261,-321,-75,-1460,-38,389.28909566028176,620.1661067810785,1462.418886639529,0
-14,-416,-31,-328,-275,-273,-57,-1560,-10,417.388308413161,507.67903246047103,1561.0730284006574,0
-14,-420,-22,-137,-288,-231,-47,-1607,23,420.8087451562764,393.7943625802685,1607.8516722633342,0
-11,-421,-25,113,-284,-186,-42,-1601,31,421.8850554357194,357.8002235885271,1601.8508045383003,0
-5,-407,-37,382,-267,-134,-28,-1560,-6,408.7089428921271,484.94226460476716,1560.2627983772477,0
1,-386,-47,632,-243,-83,0,-1488,-54,388.85215699543187,682.1744644883742,1488.9795163131023,0
13,-354,-59,838,-213,-31,36,-1377,-104,359.1183648882357,865.2017105854565,1381.390965657442,0
29,-323,-77,987,-180,23,94,-1268,-176,333.31516617159804,1003.5427245513765,1283.6027422843877,0
47,-290,-88,1055,-156,77,160,-1149,-230,306.6806156247897,1069.2473988745542,1182.6669015407508,0
61,-252,-100,1038,-140,132,225,-1011,-266,277.89386463180506,1055.683664740532,1069.3465294281364,0
77,-226,-110,942,-119,184,288,-926,-298,262.8782988380745,967.1509706348849,1014.5067767146753,0
87,-194,-94,761,-100,227,341,-798,-261,232.46720198772127,800.4061469029333,906.2041712550213,0
93,-174,-85,562,-87,258,362,-710,-223,214.82551058940834,624.4813848306449,827.5705407999973,0
100,-161,-70,348,-82,283,367,-654,-179,202.04207482601242,455.97916619073726,771.0032425353346,0
94,-153,-54,150,-93,300,369,-609,-108,187.5126662388437,348.0646491673637,720.2124686507448,0
92,-150,-41,6,-106,323,349,-591,-57,180.6792738528689,340.00147058505496,688.7169229806975,0
89,-154,-35,-85,-120,353,342,-595,-15,181.27879081679689,382.40554389286774,686.450289533044,0
84,-159,-38,-134,-125,383,322,-608,-4,183.7960826568401,424.58214752860255,688.0145347301901,0
86,-174,-36,-166,-117,417,325,-658,-11,197.40314080581393,463.82539818341127,733.9686641812442,0
81,-186,-32,-187,-95,452,307,-704,-20,205.38013535880242,498.29509329312083,768.2870557285213,0
77,-202,-42,-195,-49,480,295,-788,-24,220.2203442009843,520.4094541800715,841.7511508753641,0
73,-226,-36,-194,10,496,282,-857,-15,240.2103245075032,532.6837711062727,902.3292082161588,0
64,-239,-35,-184,73,504,246,-927,-1,249.8839730755056,541.480378222517,959.0860232533889,0
53,-253,-24,-156,134,506,209,-964,19,259.60354388952396,546.1941046917295,986.578937541239,0
46,-259,-19,-113,189,508,180,-1002,41,263.7385068585928,553.6731888036479,1018.8645641104612,0
41,-268,-22,-50,232,513,151,-1031,45,272.0091910211859,565.2371183848421,1042.970277620604,0
33,-269,-21,21,269,510,114,-1037,37,271.82899035974805,576.9766026452025,1043.9032522221587,0
27,-268,-30,92,304,500,95,-1030,24,271.0221393170676,592.3512471498647,1034.6501824288246,0
19,-263,-29,152,336,492,75,-1013,-1,265.27532866815943,614.8690917585628,1015.7731045858617,0
21,-258,-33,199,363,484,67,-985,-20,260.9482707357916,636.887745211038,987.4786073632177,0
14,-244,-41,221,383,475,53,-956,-44,247.81646434407864,648.9645598952226,958.4784817615887,0
9,-233,-44,219,403,466,26,-905,-47,237.28885350980985,653.8547239257357,906.5925214780895,0
6,-224,-48,195,426,466,20,-878,-48,229.16369695045503,660.8002723970383,879.5385153590489,0
9,-217,-39,155,446,471,22,-841,-24,220.66037251849278,666.9197852815585,841.6299661965465,0
0,-209,-37,116,462,470,-4,-811,-7,212.24985276791125,669.1786009728644,811.0400729926974,0
-3,-196,-27,76,482,471,-10,-781,11,197.87369708983556,678.189501540683,781.141472461935,0
-3,-194,-21,33,494,470,-13,-755,43,195.15634757803807,682.6602375999352,756.3352431296587,0
-5,-192,-14,-8,502,469,-11,-748,58,192.57466084612483,687.0436667345097,750.325929180113,0
-1,-193,-16,-46,508,469,-8,-750,75,193.6646586241279,692.9220735407409,753.7831253085997,0
-1,-194,-10,-76,512,469,-12,-751,86,194.2601348707449,698.4847886675843,756.0033068710745,0
0,-201,-11,-100,522,465,-1,-768,92,201.30076999355964,706.1933163093516,773.4914349881323,0
1,-205,-6,-120,530,458,9,-787,93,205.09022404785657,710.6785489938471,792.5269711498782,0
2,-209,-9,-132,542,445,4,-812,87,209.20325045275945,713.5916199059516,816.6572108296111,0
3,-213,-4,-139,558,425,13,-829,81,213.05867736377226,715.0594380888906,833.0492182338328,0
10,-217,-16,-143,576,398,16,-849,69,217.81873197684354,714.5830952380555,851.949529021526,0
8,-224,-17,-148,595,367,24,-866,64,224.7865654348587,714.5753984010365,868.6932715291399,0
9,-226,-22,-152,613,334,24,-872,57,227.24656213021134,714.4431397949035,874.1904826752577,0
9,-230,-15,-150,629,299,22,-877,53,230.66425817625063,712.4198200499478,878.8754177925333,0
13,-222,-16,-148,643,257,40,-863,68,222.95515244102344,708.0974509204224,866.5985229620461,0
11,-223,-14,-134,653,219,35,-858,70,223.709633230221,701.6594615623736,861.561953663229,0
14,-219,-12,-119,666,188,41,-842,81,219.77488482535944,702.1830245740779,846.8801568108678,0
9,-215,-3,-104,675,158,32,-829,102,215.20920054681676,701.0028530612411,835.8642234238764,0
6,-212,-2,-90,678,130,28,-820,130,212.09431864149497,696.1925021141782,830.7129468113519,0
3,-210,13,-71,674,99,15,-818,159,210.42338273110238,684.9218933571915,833.4446592305934,0
-3,-209,18,-51,666,73,-1,-816,185,209.7951381705496,671.9270793769217,836.7090294720142,0
-6,-211,24,-33,658,45,-21,-807,206,212.44528707410763,660.3620219243381,833.1422447577604,0
-12,-209,25,-14,651,21,-32,-818,216,210.83168642308016,651.4890636073641,846.6427818153297,0
-15,-214,23,0,646,-3,-53,-832,231,215.75449010391418,646.0069659067153,865.0976823457569,0
-16,-220,31,15,645,-25,-60,-851,252,222.74873737015884,645.6585785072479,889.5532586641455,0
-16,-227,35,33,647,-47,-67,-873,259,230.23900625219872,649.5436859827058,913.0711910908152,0
-15,-233,35,55,653,-62,-69,-908,261,236.09108411797342,658.2385585788787,947.2834844965894,0
-16,-239,32,83,659,-79,-71,-924,258,241.66298847775593,668.8878829818941,961.9672551599665,0
-16,-243,29,116,668,-91,-75,-943,233,245.246814454337,684.0767500799892,974.2499679240436,0
-19,-248,22,141,674,-95,-73,-968,217,249.69781737131785,695.1129404636343,994.7069920333324,0
-15,-253,18,153,671,-91,-69,-986,206,254.08266371399682,694.2125034886652,1009.6499393354114,0
-16,-259,17,158,656,-85,-60,-1005,193,260.049995193232,680.0919055539479,1025.1214562187254,0
-16,-264,15,157,635,-80,-63,-1021,184,264.90941848111027,658.9946889012081,1039.3584559717594,0
-14,-265,16,153,614,-74,-54,-1026,177,265.85146228674387,637.087906022395,1042.555034518562,0
-16,-264,15,148,588,-65,-49,-1028,176,264.90941848111027,609.8139060401952,1044.1077530599991,0
-14,-264,16,143,560,-35,-50,-1031,179,264.8546771344618,579.0284967080636,1047.617296535333,0
-11,-267,12,133,536,-19,-35,-1044,164,267.49579435946276,552.581215750228,1057.3821447329249,0
-10,-269,5,108,504,-28,-26,-1057,143,269.23224175421484,516.2015110400201,1066.9461092295148,0
-15,-271,-12,71,443,-39,-47,-1082,77,271.6799587750263,450.3454229810713,1085.7541158107576,0
-20,-281,-28,7,367,-33,-62,-1091,7,283.0989226401259,368.5471475944428,1092.7826865392772,0
-19,-275,-49,-87,300,-16,-75,-1088,-49,279.97678475187905,312.76988346066827,1091.6821881848216,0
-16,-275,-48,-202,253,0,-59,-1085,-68,279.6158078507007,323.74835906920055,1088.7286163227272,0
-9,-280,-46,-308,225,14,-39,-1104,-44,283.89610775775,381.6870445797185,1105.5645616606928,0
-11,-293,-17,-378,215,23,-43,-1137,58,293.6988253296223,435.4744539005704,1139.290129861573,0
-18,-305,21,-387,209,35,-73,-1173,181,306.25153060841996,441.21989982320605,1189.1253087879343,0
-26,-308,45,-337,194,52,-92,-1183,293,312.35396587845656,392.3123755376575,1222.2119292495881,0
-31,-310,63,-242,165,79,-123,-1186,367,317.85216689524077,303.36446726668566,1247.5632248507488,0
-32,-306,70,-145,124,111,-133,-1172,390,315.5312979721663,220.7306050369998,1242.3256416898107,0
-30,-300,66,-73,84,149,-120,-1155,388,308.63570759068045,185.9731163367437,1224.3238950539192,0
-25,-294,64,-35,57,183,-111,-1142,364,301.9221754028677,194.84096078597025,1203.7362667960122,0
-22,-290,54,-33,42,218,-96,-1136,328,295.8039891549808,224.44821228960592,1186.2950729055567,0
-24,-292,35,-68,41,247,-95,-1147,267,295.0677888214842,259.44941703538285,1181.4918535478778,0
-27,-304,14,-145,41,278,-110,-1209,190,305.517593601416,316.21195423323263,1228.772151377138,0
-31,-328,2,-254,36,319,-144,-1298,96,329.4677525949998,409.35681257309005,1309.4869224241988,0
-52,-351,-36,-372,7,365,-173,-1374,5,356.65249193017,521.2082117541895,1384.8573933802716,0
-61,-369,-61,-477,-66,424,-199,-1445,-109,378.9498647578595,641.6081358586407,1462.7053701959258,0
-53,-388,-79,-557,-199,502,-180,-1506,-211,399.49217764557045,775.79249803024,1531.3252430493008,0
-33,-410,-85,-588,-369,604,-113,-1597,-211,420.01666633599194,920.1744399840717,1614.837143491566,0
4,-424,-63,-555,-505,724,8,-1623,-155,428.67353545559587,1042.7012995100754,1630.4042443516885,0
32,-421,-33,-469,-554,845,101,-1612,-39,423.50206611066255,1113.9578088958306,1615.6317649761656,0
36,-399,6,-353,-539,943,136,-1542,116,400.66569606094305,1142.0941292205298,1552.3259966901282,0
32,-371,34,-222,-515,1012,117,-1439,228,373.9264633587733,1157.0017286071788,1461.640858761139,0
35,-342,47,-111,-493,1062,114,-1342,298,346.9841494938926,1176.1011861230309,1379.4071190188922,0
39,-327,54,-40,-455,1083,134,-1257,320,333.71544764964057,1175.3782369943729,1303.9957822017677,0
44,-305,44,-18,-386,1075,154,-1201,285,311.28282959392413,1142.3418927799155,1243.9220232795944,0
43,-299,25,-19,-296,1033,156,-1167,240,303.10889132455355,1074.7399685505327,1201.592693053682,0
48,-296,10,-24,-207,964,169,-1146,161,300.03333148168724,986.2661912485898,1169.5289650111279,0
49,-289,-15,-30,-133,875,181,-1109,72,293.5080918816379,885.5585807839027,1125.9777972944228,0
44,-283,-46,-25,-75,776,165,-1099,-50,290.0706810417075,780.0166664886078,1112.4414591339178,0
35,-278,-80,-23,-34,678,128,-1081,-183,291.3914892374175,679.2414887210587,1103.8269791955622,0
17,-271,-115,-28,-14,582,71,-1044,-315,294.88133206427295,582.8413163117385,1092.7954977945324,0
3,-256,-148,-41,-9,498,12,-996,-446,295.7177708559295,499.7659452183592,1091.364283820943,0
-5,-245,-170,-61,3,434,-25,-953,-548,298.24486584013476,438.27616864255805,1099.60811201082,0
-12,-237,-178,-95,47,399,-49,-923,-598,296.64288294176214,412.8377405228354,1100.878739916436,0
-6,-226,-178,-146,125,390,-56,-886,-590,287.74294083434955,434.7884543085292,1065.9418370624169,0
-6,-220,-156,-200,216,394,-44,-855,-525,269.7628588223368,491.8251721902815,1004.2838244241515,0
-1,-213,-133,-258,315,402,-20,-827,-429,251.1155112692165,572.1826631417628,931.8637239425086,0
2,-206,-111,-316,406,404,-9,-812,-330,234.01068351680016,654.1467725212744,876.5414993027997,0
-1,-206,-87,-370,471,400,-3,-801,-252,223.6202137553759,720.2367666260866,839.710664455323,0
-3,-209,-74,-415,496,395,-12,-809,-182,221.73407496368256,757.8034045845927,829.3063366452712,0
-1,-215,-61,-449,481,386,6,-831,-136,223.48825472494076,762.8617174822708,842.0765998411308,0
4,-233,-58,-475,439,371,20,-885,-113,240.14370697563572,745.6453580623969,892.4090990123308,0
8,-250,-58,-487,405,356,31,-956,-114,256.7644835252726,726.5879162221183,963.2720280377708,0
13,-275,-47,-494,387,334,49,-1040,-86,279.2901716852922,710.8874735146203,1044.6994783190044,0
14,-297,-46,-480,380,303,67,-1133,-55,300.8670802862952,683.0878420818218,1136.3111369690962,0
29,-327,-36,-432,374,263,86,-1217,-24,330.251419376208,629.0222571578847,1220.2708715690956,0
